[24, 12, -6, -6, 0, 48, 48, 12, -6, 0, 72, 60, 36, 12, 0, 72, 72, 36, 12, 0, 0, 0, 0, 0, 0, 10, 32, 31, 2, 0]
[-4, -2, -2, -2, 0, -2, -2, -2, -2, 0, 0, 0, 43, 43, 0, -2, 85, 71, 57, 0, 0, 0, 0, 0, 0, 10, 32, 31, 2, 0]
[-2, -2, -2, -2, 0, -2, -2, -2, -2, 0, 0, 43, 43, 43, 0, 85, 71, 57, 43, 0, 0, 0, 0, 0, 0, 10, 32, 31, 2, 0]
[-2, -2, -2, 0, 0, -2, -2, -2, 0, 0, 43, 43, 43, 0, 0, 71, 57, 43, 0, 0, 0, 0, 0, 0, 0, 10, 32, 31, 2, 0]
[-2, -2, -2, -2, 0, 0, 0, 0, 43, 0, -2, -2, 85, 71, 0, 0, 85, 85, 85, 0, 0, 0, 0, 0, 0, 10, 32, 31, 2, 0]
[-2, -2, -2, -2, 0, 0, 0, 43, 43, 0, -2, 85, 71, 57, 0, 85, 85, 85, 71, 0, 0, 0, 0, 0, 0, 10, 32, 31, 2, 0]
[-2, -2, -2, -2, 0, 0, 43, 43, 43, 0, 85, 71, 57, 43, 0, 85, 85, 71, 57, 0, 0, 0, 0, 0, 0, 10, 32, 31, 2, 0]
[-2, -2, -2, 0, 0, 43, 43, 43, 0, 0, 71, 57, 43, 0, 0, 85, 71, 57, 0, 0, 0, 0, 0, 0, 0, 10, 32, 31, 2, 0]
[36, 60, 72, 60, 0, 36, 60, 72, 72, 0, 12, 36, 48, 36, 0, 12, 24, 24, 24, 0, 0, 0, 0, 0, 0, 10, 32, 31, 2, 0]
[0, 0, 0, 0, 0, -2, -2, -2, 85, 0, 0, 0, 85, 85, 0, -2, 85, 85, 85, 0, 0, 0, 0, 0, 0, 10, 32, 31, 2, 0]
[0, 0, 0, 43, 0, -2, -2, 85, 71, 0, 0, 85, 85, 85, 0, 85, 85, 85, 85, 0, 0, 0, 0, 0, 0, 10, 32, 31, 2, 0]
[0, 0, 43, 43, 0, -2, 85, 71, 57, 0, 85, 85, 85, 71, 0, 85, 85, 85, 85, 0, 0, 0, 0, 0, 0, 10, 32, 31, 2, 0]
[0, 43, 43, 43, 0, 85, 71, 57, 43, 0, 85, 85, 71, 57, 0, 85, 85, 85, 71, 0, 0, 0, 0, 0, 0, 10, 32, 31, 2, 0]
[43, 43, 43, 0, 0, 71, 57, 43, 0, 0, 85, 71, 57, 0, 0, 85, 85, 71, 0, 0, 0, 0, 0, 0, 0, 10, 32, 31, 2, 0]
[0, -2, -2, -2, 0, 0, 0, 0, 85, 0, 0, -2, 85, 85, 0, 0, -2, 28, 85, 0, 0, 0, 0, 0, 0, 10, 32, 31, 2, 0]
[-2, -2, -2, 85, 0, 0, 0, 85, 85, 0, -2, 85, 85, 85, 0, -2, 28, 85, 85, 0, 0, 0, 0, 0, 0, 10, 32, 31, 2, 0]
[0, 0, 0, 85, 0, 0, -2, 85, 85, 0, 0, -2, 28, 85, 0, 0, -2, -6, 28, 0, 0, 0, 0, 0, 0, 10, 32, 31, 2, 0]
[0, 0, 85, 85, 0, -2, 85, 85, 85, 0, -2, 28, 85, 85, 0, -2, -6, 28, 85, 0, 0, 0, 0, 0, 0, 10, 32, 31, 2, 0]
[85, 85, 71, 57, 0, 85, 85, 85, 71, 0, 85, 85, 71, 57, 0, 85, 71, 57, 43, 0, 0, 0, 0, 0, 0, 10, 32, 31, 2, 0]
[85, 71, 57, 0, 0, 85, 85, 71, 0, 0, 85, 71, 57, 0, 0, 71, 57, 43, 0, 0, 0, 0, 0, 0, 0, 10, 32, 31, 2, 0]
[-2, 85, 85, 85, 0, -2, 28, 85, 85, 0, -2, -6, 28, 85, 0, -2, -6, -6, 28, 0, 0, 0, 0, 0, 0, 10, 32, 31, 2, 0]
[85, 85, 85, 85, 0, 28, 85, 85, 85, 0, -6, 28, 85, 71, 0, -6, -6, 28, 43, 0, 0, 0, 0, 0, 0, 10, 32, 31, 2, 0]
[85, 85, 85, 85, 0, 85, 85, 85, 71, 0, 28, 85, 71, 57, 0, -6, 28, 43, 43, 0, 0, 0, 0, 0, 0, 10, 32, 31, 2, 0]
[85, 85, 85, 71, 0, 85, 85, 71, 57, 0, 85, 71, 57, 43, 0, 28, 43, 43, 43, 0, 0, 0, 0, 0, 0, 10, 32, 31, 2, 0]
[85, 85, 71, 0, 0, 85, 71, 57, 0, 0, 71, 57, 43, 0, 0, 43, 43, 43, 0, 0, 0, 0, 0, 0, 0, 10, 32, 31, 2, 0]
[28, 85, 85, 85, 0, -6, 28, 85, 71, 0, -6, -6, 28, 43, 0, -6, -6, -2, -2, 0, 0, 0, 0, 0, 0, 10, 32, 31, 2, 0]
[85, 85, 85, 71, 0, 28, 85, 71, 57, 0, -6, 28, 43, 43, 0, -6, -2, -2, 43, 0, 0, 0, 0, 0, 0, 10, 32, 31, 2, 0]
[85, 85, 71, 57, 0, 85, 71, 57, 43, 0, 28, 43, 43, 43, 0, -2, -2, 43, 43, 0, 0, 0, 0, 0, 0, 10, 32, 31, 2, 0]
[85, 71, 57, 0, 0, 71, 57, 43, 0, 0, 43, 43, 43, 0, 0, -2, 43, 43, 0, 0, 0, 0, 0, 0, 0, 10, 32, 31, 2, 0]
[85, 71, 57, 43, 0, 28, 43, 43, 43, 0, -2, -2, 43, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 32, 31, 2, 0]
[71, 57, 43, 0, 0, 43, 43, 43, 0, 0, -2, 43, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 32, 31, 2, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 24, 0, 0, 0, 24, 36, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 24, 24, 0, 0, 24, 36, 48, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 24, 24, 12, 0, 24, 36, 48, 48, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 24, 24, 0, 0, 0, 24, 36, 0, 0, 0, 36, 60, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[0, 0, 0, 0, 0, 0, 24, 24, 24, 0, 0, 24, 36, 48, 0, 0, 36, 60, 72, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[0, 0, 0, 0, 0, 24, 24, 24, 12, 0, 24, 36, 48, 48, 0, 36, 60, 72, 60, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[0, 0, 24, 24, 0, 0, 0, 24, 36, 0, 0, 0, 36, 60, 0, 0, 0, 48, 60, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[24, 24, 24, 12, 0, 24, 36, 48, 48, 0, 36, 60, 72, 60, 0, 48, 60, 72, 72, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[-4, -2, -2, -2, 0, -2, -2, -2, -2, 0, 0, 0, 45, 45, 0, -2, 84, 71, 58, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[-2, -2, -2, -2, 0, -2, -2, -2, -2, 0, 0, 45, 45, 45, 0, 84, 71, 58, 45, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[-2, -2, -2, 0, 0, -2, -2, -2, 0, 0, 45, 45, 45, 0, 0, 71, 58, 45, 0, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[-2, -2, -2, -2, 0, 0, 0, 0, 45, 0, -2, -2, 84, 71, 0, 0, 84, 84, 84, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[-2, -2, -2, -2, 0, 0, 0, 45, 45, 0, -2, 84, 71, 58, 0, 84, 84, 84, 71, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[-2, -2, -2, -2, 0, 0, 45, 45, 45, 0, 84, 71, 58, 45, 0, 84, 84, 71, 58, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[-2, -2, -2, 0, 0, 45, 45, 45, 0, 0, 71, 58, 45, 0, 0, 84, 71, 58, 0, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[0, 36, 60, 72, 0, 0, 48, 60, 72, 0, 0, 12, 48, 36, 0, 0, 24, 36, 36, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[0, 0, 0, 0, 0, -2, -2, -2, 84, 0, 0, 0, 84, 84, 0, -2, 84, 84, 84, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[0, 0, 0, 45, 0, -2, -2, 84, 71, 0, 0, 84, 84, 84, 0, 84, 84, 84, 84, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[0, 0, 45, 45, 0, -2, 84, 71, 58, 0, 84, 84, 84, 71, 0, 84, 84, 84, 84, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[0, 45, 45, 45, 0, 84, 71, 58, 45, 0, 84, 84, 71, 58, 0, 84, 84, 84, 71, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[45, 45, 45, 0, 0, 71, 58, 45, 0, 0, 84, 71, 58, 0, 0, 84, 84, 71, 0, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[0, 0, 48, 60, 0, 0, 0, 12, 48, 0, 0, 0, 24, 36, 0, 0, 0, 24, 24, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[0, 48, 60, 72, 0, 0, 12, 48, 36, 0, 0, 24, 36, 36, 0, 0, 24, 24, 24, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[48, 60, 72, 72, 0, 12, 48, 36, 36, 0, 24, 36, 36, 36, 0, 24, 24, 24, -2, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[60, 72, 72, 36, 0, 48, 36, 36, 12, 0, 36, 36, 36, -6, 0, 24, 24, -2, -6, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[0, -2, -2, -2, 0, 0, 0, 0, 84, 0, 0, -2, 84, 84, 0, 0, -2, 30, 84, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[-2, -2, -2, 84, 0, 0, 0, 84, 84, 0, -2, 84, 84, 84, 0, -2, 30, 84, 84, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[0, 0, 12, 48, 0, 0, 0, 24, 36, 0, 0, 0, 24, 24, 0, 0, 0, -2, 24, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[0, 12, 48, 36, 0, 0, 24, 36, 36, 0, 0, 24, 24, 24, 0, 0, -2, 24, 0, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[12, 48, 36, 36, 0, 24, 36, 36, 36, 0, 24, 24, 24, -2, 0, -2, 24, 0, 0, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[0, 0, 0, 84, 0, 0, -2, 84, 84, 0, 0, -2, 30, 84, 0, 0, -2, -6, 30, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[0, 0, 84, 84, 0, -2, 84, 84, 84, 0, -2, 30, 84, 84, 0, -2, -6, 30, 84, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[84, 84, 71, 58, 0, 84, 84, 84, 71, 0, 84, 84, 71, 58, 0, 84, 71, 58, 45, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[84, 71, 58, 0, 0, 84, 84, 71, 0, 0, 84, 71, 58, 0, 0, 71, 58, 45, 0, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[0, 24, 36, 36, 0, 0, 24, 24, 24, 0, 0, -2, 24, 0, 0, 0, -2, -2, -2, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[-2, 84, 84, 84, 0, -2, 30, 84, 84, 0, -2, -6, 30, 84, 0, -2, -6, -6, 30, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[84, 84, 84, 84, 0, 30, 84, 84, 84, 0, -6, 30, 84, 71, 0, -6, -6, 30, 45, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[84, 84, 84, 84, 0, 84, 84, 84, 71, 0, 30, 84, 71, 58, 0, -6, 30, 45, 45, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[84, 84, 84, 71, 0, 84, 84, 71, 58, 0, 84, 71, 58, 45, 0, 30, 45, 45, 45, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[84, 84, 71, 0, 0, 84, 71, 58, 0, 0, 71, 58, 45, 0, 0, 45, 45, 45, 0, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[30, 84, 84, 84, 0, -6, 30, 84, 71, 0, -6, -6, 30, 45, 0, -6, -6, -2, -2, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[84, 84, 84, 71, 0, 30, 84, 71, 58, 0, -6, 30, 45, 45, 0, -6, -2, -2, 45, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[84, 84, 71, 58, 0, 84, 71, 58, 45, 0, 30, 45, 45, 45, 0, -2, -2, 45, 45, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[84, 71, 58, 0, 0, 71, 58, 45, 0, 0, 45, 45, 45, 0, 0, -2, 45, 45, 0, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[84, 71, 58, 45, 0, 30, 45, 45, 45, 0, -2, -2, 45, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[71, 58, 45, 0, 0, 45, 45, 45, 0, 0, -2, 45, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 3, 18, 0, 0]
[0, 0, 0, 0, 0, 0, 12, 24, 12, 0, 0, 24, 36, 48, 0, 0, 36, 60, 72, 0, 0, 0, 0, 0, 0, 10, 18, 60, 1, 0]
[0, 0, 12, 24, 0, 0, 0, 24, 36, 0, 0, 0, 36, 60, 0, 0, 0, 48, 60, 0, 0, 0, 0, 0, 0, 10, 18, 60, 1, 0]
[12, 24, 12, 24, 0, 24, 36, 48, 36, 0, 36, 60, 72, 60, 0, 48, 60, 72, 60, 0, 0, 0, 0, 0, 0, 10, 18, 60, 1, 0]
[-4, -2, -2, -2, 0, -2, -2, -2, -2, 0, 0, 0, 45, 45, 0, -2, 87, 73, 59, 0, 0, 0, 0, 0, 0, 10, 18, 60, 1, 0]
[-2, -2, -2, -2, 0, -2, -2, -2, -2, 0, 0, 45, 45, 45, 0, 87, 73, 59, 45, 0, 0, 0, 0, 0, 0, 10, 18, 60, 1, 0]
[-2, -2, -2, 0, 0, -2, -2, -2, 0, 0, 45, 45, 45, 0, 0, 73, 59, 45, 0, 0, 0, 0, 0, 0, 0, 10, 18, 60, 1, 0]
[0, 0, 24, 36, 0, 0, 0, 36, 60, 0, 0, 0, 48, 60, 0, 0, 0, 24, 48, 0, 0, 0, 0, 0, 0, 10, 18, 60, 1, 0]
[-2, -2, -2, -2, 0, 0, 0, 0, 45, 0, -2, -2, 87, 73, 0, 0, 87, 87, 87, 0, 0, 0, 0, 0, 0, 10, 18, 60, 1, 0]
[-2, -2, -2, -2, 0, 0, 0, 45, 45, 0, -2, 87, 73, 59, 0, 87, 87, 87, 73, 0, 0, 0, 0, 0, 0, 10, 18, 60, 1, 0]
[-2, -2, -2, -2, 0, 0, 45, 45, 45, 0, 87, 73, 59, 45, 0, 87, 87, 73, 59, 0, 0, 0, 0, 0, 0, 10, 18, 60, 1, 0]
[-2, -2, -2, 0, 0, 45, 45, 45, 0, 0, 73, 59, 45, 0, 0, 87, 73, 59, 0, 0, 0, 0, 0, 0, 0, 10, 18, 60, 1, 0]
[0, 36, 60, 72, 0, 0, 48, 60, 72, 0, 0, 24, 48, 48, 0, 0, -2, 24, 12, 0, 0, 0, 0, 0, 0, 10, 18, 60, 1, 0]
[36, 60, 72, 60, 0, 48, 60, 72, 60, 0, 24, 48, 48, 36, 0, -2, 24, 12, 12, 0, 0, 0, 0, 0, 0, 10, 18, 60, 1, 0]
[0, 0, 0, 0, 0, -2, -2, -2, 87, 0, 0, 0, 87, 87, 0, -2, 87, 87, 87, 0, 0, 0, 0, 0, 0, 10, 18, 60, 1, 0]
[0, 0, 0, 45, 0, -2, -2, 87, 73, 0, 0, 87, 87, 87, 0, 87, 87, 87, 87, 0, 0, 0, 0, 0, 0, 10, 18, 60, 1, 0]
[0, 0, 45, 45, 0, -2, 87, 73, 59, 0, 87, 87, 87, 73, 0, 87, 87, 87, 87, 0, 0, 0, 0, 0, 0, 10, 18, 60, 1, 0]
[0, 45, 45, 45, 0, 87, 73, 59, 45, 0, 87, 87, 73, 59, 0, 87, 87, 87, 73, 0, 0, 0, 0, 0, 0, 10, 18, 60, 1, 0]
[45, 45, 45, 0, 0, 73, 59, 45, 0, 0, 87, 73, 59, 0, 0, 87, 87, 73, 0, 0, 0, 0, 0, 0, 0, 10, 18, 60, 1, 0]
[0, 48, 60, 72, 0, 0, 24, 48, 48, 0, 0, -2, 24, 12, 0, 0, -2, 0, -2, 0, 0, 0, 0, 0, 0, 10, 18, 60, 1, 0]
[0, -2, -2, -2, 0, 0, 0, 0, 87, 0, 0, -2, 87, 87, 0, 0, -2, 30, 87, 0, 0, 0, 0, 0, 0, 10, 18, 60, 1, 0]
[-2, -2, -2, 87, 0, 0, 0, 87, 87, 0, -2, 87, 87, 87, 0, -2, 30, 87, 87, 0, 0, 0, 0, 0, 0, 10, 18, 60, 1, 0]
[0, 0, 0, 87, 0, 0, -2, 87, 87, 0, 0, -2, 30, 87, 0, 0, -2, -6, 30, 0, 0, 0, 0, 0, 0, 10, 18, 60, 1, 0]
[0, 0, 87, 87, 0, -2, 87, 87, 87, 0, -2, 30, 87, 87, 0, -2, -6, 30, 87, 0, 0, 0, 0, 0, 0, 10, 18, 60, 1, 0]
[87, 87, 73, 59, 0, 87, 87, 87, 73, 0, 87, 87, 73, 59, 0, 87, 73, 59, 45, 0, 0, 0, 0, 0, 0, 10, 18, 60, 1, 0]
[87, 73, 59, 0, 0, 87, 87, 73, 0, 0, 87, 73, 59, 0, 0, 73, 59, 45, 0, 0, 0, 0, 0, 0, 0, 10, 18, 60, 1, 0]
[-2, 87, 87, 87, 0, -2, 30, 87, 87, 0, -2, -6, 30, 87, 0, -2, -6, -6, 30, 0, 0, 0, 0, 0, 0, 10, 18, 60, 1, 0]
[87, 87, 87, 87, 0, 30, 87, 87, 87, 0, -6, 30, 87, 73, 0, -6, -6, 30, 45, 0, 0, 0, 0, 0, 0, 10, 18, 60, 1, 0]
[87, 87, 87, 87, 0, 87, 87, 87, 73, 0, 30, 87, 73, 59, 0, -6, 30, 45, 45, 0, 0, 0, 0, 0, 0, 10, 18, 60, 1, 0]
[87, 87, 87, 73, 0, 87, 87, 73, 59, 0, 87, 73, 59, 45, 0, 30, 45, 45, 45, 0, 0, 0, 0, 0, 0, 10, 18, 60, 1, 0]
[87, 87, 73, 0, 0, 87, 73, 59, 0, 0, 73, 59, 45, 0, 0, 45, 45, 45, 0, 0, 0, 0, 0, 0, 0, 10, 18, 60, 1, 0]
[30, 87, 87, 87, 0, -6, 30, 87, 73, 0, -6, -6, 30, 45, 0, -6, -6, -2, -2, 0, 0, 0, 0, 0, 0, 10, 18, 60, 1, 0]
[87, 87, 87, 73, 0, 30, 87, 73, 59, 0, -6, 30, 45, 45, 0, -6, -2, -2, 45, 0, 0, 0, 0, 0, 0, 10, 18, 60, 1, 0]
[87, 87, 73, 59, 0, 87, 73, 59, 45, 0, 30, 45, 45, 45, 0, -2, -2, 45, 45, 0, 0, 0, 0, 0, 0, 10, 18, 60, 1, 0]
[87, 73, 59, 0, 0, 73, 59, 45, 0, 0, 45, 45, 45, 0, 0, -2, 45, 45, 0, 0, 0, 0, 0, 0, 0, 10, 18, 60, 1, 0]
[87, 73, 59, 45, 0, 30, 45, 45, 45, 0, -2, -2, 45, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 18, 60, 1, 0]
[73, 59, 45, 0, 0, 45, 45, 45, 0, 0, -2, 45, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 18, 60, 1, 0]
